CSDUID,CSD,Period,IndicatorSummaryDescription,Age,Age Group,Gender,UnitOfMeasure,OriginalValue,,,,Total Population
4806016,Calgary,2009,Population,56,55-59,Female,,6540,,,,
4806016,Calgary,2010,Population,56,55-59,Female,,6954,,,,
4806016,Calgary,2011,Population,56,55-59,Female,,7202,,,,
4806016,Calgary,2012,Population,56,55-59,Female,,7805,,,,
4806016,Calgary,2013,Population,56,55-59,Female,,7920,,,,
4806016,Calgary,2014,Population,56,55-59,Female,,8158,,,,
4806016,Calgary,2015,Population,56,55-59,Female,,8374,,,,
4806016,Calgary,2016,Population,56,55-59,Female,,8492,,,,
4806016,Calgary,2017,Population,56,55-59,Female,,8676,,,,
4806016,Calgary,2018,Population,56,55-59,Female,,8526,,,,
4806016,Calgary,2019,Population,56,55-59,Female,,8650,,,,
4806016,Calgary,2020,Population,56,55-59,Female,,8414,,,,
4806016,Calgary,2021,Population,56,55-59,Female,,8308,,,,
4806016,Calgary,2022,Population,56,55-59,Female,,8164,,,,
4806016,Calgary,2023,Population,56,55-59,Female,,8019,,,,
4806016,Calgary,2001,Population,56,55-59,Male,,4101,,,,
4806016,Calgary,2002,Population,56,55-59,Male,,4334,,,,
4806016,Calgary,2003,Population,56,55-59,Male,,5451,,,,
4806016,Calgary,2004,Population,56,55-59,Male,,5619,,,,
4806016,Calgary,2005,Population,56,55-59,Male,,5437,,,,
4806016,Calgary,2006,Population,56,55-59,Male,,5884,,,,
4806016,Calgary,2007,Population,56,55-59,Male,,6117,,,,
4806016,Calgary,2008,Population,56,55-59,Male,,6252,,,,
4806016,Calgary,2009,Population,56,55-59,Male,,6926,,,,
4806016,Calgary,2010,Population,56,55-59,Male,,7345,,,,
4806016,Calgary,2011,Population,56,55-59,Male,,7891,,,,
4806016,Calgary,2012,Population,56,55-59,Male,,8163,,,,
4806016,Calgary,2013,Population,56,55-59,Male,,8483,,,,
4806016,Calgary,2014,Population,56,55-59,Male,,8577,,,,
4806016,Calgary,2015,Population,56,55-59,Male,,8830,,,,
4806016,Calgary,2016,Population,56,55-59,Male,,8626,,,,
4806016,Calgary,2017,Population,56,55-59,Male,,8657,,,,
4806016,Calgary,2018,Population,56,55-59,Male,,8423,,,,
4806016,Calgary,2019,Population,56,55-59,Male,,8747,,,,
4806016,Calgary,2020,Population,56,55-59,Male,,8984,,,,
4806016,Calgary,2021,Population,56,55-59,Male,,8703,,,,
4806016,Calgary,2022,Population,56,55-59,Male,,8201,,,,
4806016,Calgary,2023,Population,56,55-59,Male,,8079,,,,
4806016,Calgary,2001,Population,57,55-59,Female,,3800,,,,
4806016,Calgary,2002,Population,57,55-59,Female,,3973,,,,
4806016,Calgary,2003,Population,57,55-59,Female,,4353,,,,
4806016,Calgary,2004,Population,57,55-59,Female,,5344,,,,
4806016,Calgary,2005,Population,57,55-59,Female,,5436,,,,
4806016,Calgary,2006,Population,57,55-59,Female,,5376,,,,
4806016,Calgary,2007,Population,57,55-59,Female,,5498,,,,
4806016,Calgary,2008,Population,57,55-59,Female,,5690,,,,
4806016,Calgary,2009,Population,57,55-59,Female,,5876,,,,
4806016,Calgary,2010,Population,57,55-59,Female,,6349,,,,
4806016,Calgary,2011,Population,57,55-59,Female,,6782,,,,
4806016,Calgary,2012,Population,57,55-59,Female,,7081,,,,
4806016,Calgary,2013,Population,57,55-59,Female,,7740,,,,
4806016,Calgary,2014,Population,57,55-59,Female,,7805,,,,
4806016,Calgary,2015,Population,57,55-59,Female,,8037,,,,
4806016,Calgary,2016,Population,57,55-59,Female,,8247,,,,
4806016,Calgary,2017,Population,57,55-59,Female,,8439,,,,
4806016,Calgary,2018,Population,57,55-59,Female,,8618,,,,
4806016,Calgary,2019,Population,57,55-59,Female,,8498,,,,
4806016,Calgary,2020,Population,57,55-59,Female,,8591,,,,
4806016,Calgary,2021,Population,57,55-59,Female,,8374,,,,
4806016,Calgary,2022,Population,57,55-59,Female,,8292,,,,
4806016,Calgary,2023,Population,57,55-59,Female,,8272,,,,
4806016,Calgary,2001,Population,57,55-59,Male,,3810,,,,
4806016,Calgary,2002,Population,57,55-59,Male,,3970,,,,
4806016,Calgary,2003,Population,57,55-59,Male,,4145,,,,
4806016,Calgary,2004,Population,57,55-59,Male,,5269,,,,
4806016,Calgary,2005,Population,57,55-59,Male,,5452,,,,
4806016,Calgary,2006,Population,57,55-59,Male,,5344,,,,
4806016,Calgary,2007,Population,57,55-59,Male,,5778,,,,
4806016,Calgary,2008,Population,57,55-59,Male,,5997,,,,
4806016,Calgary,2009,Population,57,55-59,Male,,6129,,,,
4806016,Calgary,2010,Population,57,55-59,Male,,6758,,,,
4806016,Calgary,2011,Population,57,55-59,Male,,7203,,,,
4806016,Calgary,2012,Population,57,55-59,Male,,7717,,,,
4806016,Calgary,2013,Population,57,55-59,Male,,7999,,,,
4806016,Calgary,2014,Population,57,55-59,Male,,8286,,,,
4806016,Calgary,2015,Population,57,55-59,Male,,8302,,,,
4806016,Calgary,2016,Population,57,55-59,Male,,8577,,,,
4806016,Calgary,2017,Population,57,55-59,Male,,8510,,,,
4806016,Calgary,2018,Population,57,55-59,Male,,8538,,,,
4806016,Calgary,2019,Population,57,55-59,Male,,8352,,,,
4806016,Calgary,2020,Population,57,55-59,Male,,8683,,,,
4806016,Calgary,2021,Population,57,55-59,Male,,8853,,,,
4806016,Calgary,2022,Population,57,55-59,Male,,8634,,,,
4806016,Calgary,2023,Population,57,55-59,Male,,8242,,,,
4806016,Calgary,2001,Population,58,55-59,Female,,3705,,,,
4806016,Calgary,2002,Population,58,55-59,Female,,3765,,,,
4806016,Calgary,2003,Population,58,55-59,Female,,3916,,,,
4806016,Calgary,2004,Population,58,55-59,Female,,4278,,,,
4806016,Calgary,2005,Population,58,55-59,Female,,5304,,,,
4806016,Calgary,2006,Population,58,55-59,Female,,5383,,,,
4806016,Calgary,2007,Population,58,55-59,Female,,5330,,,,
4806016,Calgary,2008,Population,58,55-59,Female,,5483,,,,
4806016,Calgary,2009,Population,58,55-59,Female,,5686,,,,
4806016,Calgary,2010,Population,58,55-59,Female,,5856,,,,
4806016,Calgary,2011,Population,58,55-59,Female,,6327,,,,
4806016,Calgary,2012,Population,58,55-59,Female,,6719,,,,
4806016,Calgary,2013,Population,58,55-59,Female,,7029,,,,
4806016,Calgary,2014,Population,58,55-59,Female,,7718,,,,
4806016,Calgary,2015,Population,58,55-59,Female,,7701,,,,
4806016,Calgary,2016,Population,58,55-59,Female,,7967,,,,
4806016,Calgary,2017,Population,58,55-59,Female,,8154,,,,
4806016,Calgary,2018,Population,58,55-59,Female,,8357,,,,
4806016,Calgary,2019,Population,58,55-59,Female,,8570,,,,
4806016,Calgary,2020,Population,58,55-59,Female,,8418,,,,
4806016,Calgary,2021,Population,58,55-59,Female,,8494,,,,
4806016,Calgary,2022,Population,58,55-59,Female,,8309,,,,
4806016,Calgary,2023,Population,58,55-59,Female,,8401,,,,
4806016,Calgary,2001,Population,58,55-59,Male,,3687,,,,
4806016,Calgary,2002,Population,58,55-59,Male,,3831,,,,
4806016,Calgary,2003,Population,58,55-59,Male,,3968,,,,
4806016,Calgary,2004,Population,58,55-59,Male,,4157,,,,
4806016,Calgary,2005,Population,58,55-59,Male,,5327,,,,
4806016,Calgary,2006,Population,58,55-59,Male,,5518,,,,
4806016,Calgary,2007,Population,58,55-59,Male,,5330,,,,
4806016,Calgary,2008,Population,58,55-59,Male,,5757,,,,
4806016,Calgary,2009,Population,58,55-59,Male,,5977,,,,
4806016,Calgary,2010,Population,58,55-59,Male,,6062,,,,
4806016,Calgary,2011,Population,58,55-59,Male,,6704,,,,
4806016,Calgary,2012,Population,58,55-59,Male,,7190,,,,
4806016,Calgary,2013,Population,58,55-59,Male,,7720,,,,
4806016,Calgary,2014,Population,58,55-59,Male,,7968,,,,
4806016,Calgary,2015,Population,58,55-59,Male,,8192,,,,
4806016,Calgary,2016,Population,58,55-59,Male,,8153,,,,
4806016,Calgary,2017,Population,58,55-59,Male,,8468,,,,
4806016,Calgary,2018,Population,58,55-59,Male,,8373,,,,
4806016,Calgary,2019,Population,58,55-59,Male,,8461,,,,
4806016,Calgary,2020,Population,58,55-59,Male,,8248,,,,
4806016,Calgary,2021,Population,58,55-59,Male,,8562,,,,
4806016,Calgary,2022,Population,58,55-59,Male,,8799,,,,
4806016,Calgary,2023,Population,58,55-59,Male,,8677,,,,
4806016,Calgary,2001,Population,59,55-59,Female,,3278,,,,
4806016,Calgary,2002,Population,59,55-59,Female,,3680,,,,
4806016,Calgary,2003,Population,59,55-59,Female,,3731,,,,
4806016,Calgary,2004,Population,59,55-59,Female,,3890,,,,
4806016,Calgary,2005,Population,59,55-59,Female,,4237,,,,
4806016,Calgary,2006,Population,59,55-59,Female,,5190,,,,
4806016,Calgary,2007,Population,59,55-59,Female,,5314,,,,
4806016,Calgary,2008,Population,59,55-59,Female,,5248,,,,
4806016,Calgary,2009,Population,59,55-59,Female,,5425,,,,
4806016,Calgary,2010,Population,59,55-59,Female,,5604,,,,
4806016,Calgary,2011,Population,59,55-59,Female,,5833,,,,
4806016,Calgary,2012,Population,59,55-59,Female,,6338,,,,
4806016,Calgary,2013,Population,59,55-59,Female,,6739,,,,
4806016,Calgary,2014,Population,59,55-59,Female,,7031,,,,
4806016,Calgary,2015,Population,59,55-59,Female,,7708,,,,
4806016,Calgary,2016,Population,59,55-59,Female,,7673,,,,
4806016,Calgary,2017,Population,59,55-59,Female,,7880,,,,
4806016,Calgary,2018,Population,59,55-59,Female,,8060,,,,
4806016,Calgary,2019,Population,59,55-59,Female,,8345,,,,
4806016,Calgary,2020,Population,59,55-59,Female,,8519,,,,
4806016,Calgary,2021,Population,59,55-59,Female,,8400,,,,
4806016,Calgary,2022,Population,59,55-59,Female,,8506,,,,
4806016,Calgary,2023,Population,59,55-59,Female,,8442,,,,
4806016,Calgary,2001,Population,59,55-59,Male,,3379,,,,
4806016,Calgary,2002,Population,59,55-59,Male,,3647,,,,
4806016,Calgary,2003,Population,59,55-59,Male,,3779,,,,
4806016,Calgary,2004,Population,59,55-59,Male,,3945,,,,
4806016,Calgary,2005,Population,59,55-59,Male,,4129,,,,
4806016,Calgary,2006,Population,59,55-59,Male,,5259,,,,
4806016,Calgary,2007,Population,59,55-59,Male,,5457,,,,
4806016,Calgary,2008,Population,59,55-59,Male,,5237,,,,
4806016,Calgary,2009,Population,59,55-59,Male,,5707,,,,
4806016,Calgary,2010,Population,59,55-59,Male,,5902,,,,
4806016,Calgary,2011,Population,59,55-59,Male,,6000,,,,
4806016,Calgary,2012,Population,59,55-59,Male,,6584,,,,
4806016,Calgary,2013,Population,59,55-59,Male,,7100,,,,
4806016,Calgary,2014,Population,59,55-59,Male,,7576,,,,
4806016,Calgary,2015,Population,59,55-59,Male,,7774,,,,
4806016,Calgary,2016,Population,59,55-59,Male,,7946,,,,
4806016,Calgary,2017,Population,59,55-59,Male,,8028,,,,
4806016,Calgary,2018,Population,59,55-59,Male,,8339,,,,
4806016,Calgary,2019,Population,59,55-59,Male,,8313,,,,
4806016,Calgary,2020,Population,59,55-59,Male,,8377,,,,
4806016,Calgary,2021,Population,59,55-59,Male,,8133,,,,
4806016,Calgary,2022,Population,59,55-59,Male,,8464,,,,
4806016,Calgary,2023,Population,59,55-59,Male,,8818,,,,
4806016,Calgary,2001,Population,6,9-May,Female,,5518,,,,
4806016,Calgary,2002,Population,6,9-May,Female,,5604,,,,
4806016,Calgary,2003,Population,6,9-May,Female,,5370,,,,
4806016,Calgary,2004,Population,6,9-May,Female,,5548,,,,
4806016,Calgary,2005,Population,6,9-May,Female,,5522,,,,
4806016,Calgary,2006,Population,6,9-May,Female,,5665,,,,
4806016,Calgary,2007,Population,6,9-May,Female,,5682,,,,
4806016,Calgary,2008,Population,6,9-May,Female,,5597,,,,
4806016,Calgary,2009,Population,6,9-May,Female,,5859,,,,
4806016,Calgary,2010,Population,6,9-May,Female,,6156,,,,
4806016,Calgary,2011,Population,6,9-May,Female,,6391,,,,
4806016,Calgary,2012,Population,6,9-May,Female,,6767,,,,
4806016,Calgary,2013,Population,6,9-May,Female,,7063,,,,
4806016,Calgary,2014,Population,6,9-May,Female,,7586,,,,
4806016,Calgary,2015,Population,6,9-May,Female,,7911,,,,
4806016,Calgary,2016,Population,6,9-May,Female,,8031,,,,
4806016,Calgary,2017,Population,6,9-May,Female,,7764,,,,
4806016,Calgary,2018,Population,6,9-May,Female,,7688,,,,
4806016,Calgary,2019,Population,6,9-May,Female,,7847,,,,
4806016,Calgary,2020,Population,6,9-May,Female,,7906,,,,
4806016,Calgary,2021,Population,6,9-May,Female,,7969,,,,
4806016,Calgary,2022,Population,6,9-May,Female,,8293,,,,
4806016,Calgary,2023,Population,6,9-May,Female,,8561,,,,
4806016,Calgary,2001,Population,6,9-May,Male,,5915,,,,
4806016,Calgary,2002,Population,6,9-May,Male,,5800,,,,
4806016,Calgary,2003,Population,6,9-May,Male,,5819,,,,
4806016,Calgary,2004,Population,6,9-May,Male,,5761,,,,
4806016,Calgary,2005,Population,6,9-May,Male,,5956,,,,
4806016,Calgary,2006,Population,6,9-May,Male,,5899,,,,
4806016,Calgary,2007,Population,6,9-May,Male,,5939,,,,
4806016,Calgary,2008,Population,6,9-May,Male,,5928,,,,
4806016,Calgary,2009,Population,6,9-May,Male,,6202,,,,
4806016,Calgary,2010,Population,6,9-May,Male,,6310,,,,
4806016,Calgary,2011,Population,6,9-May,Male,,6543,,,,
4806016,Calgary,2012,Population,6,9-May,Male,,6818,,,,
4806016,Calgary,2013,Population,6,9-May,Male,,7400,,,,
4806016,Calgary,2014,Population,6,9-May,Male,,7944,,,,
4806016,Calgary,2015,Population,6,9-May,Male,,8100,,,,
4806016,Calgary,2016,Population,6,9-May,Male,,8397,,,,
4806016,Calgary,2017,Population,6,9-May,Male,,8183,,,,
4806016,Calgary,2018,Population,6,9-May,Male,,8187,,,,
4806016,Calgary,2019,Population,6,9-May,Male,,8346,,,,
4806016,Calgary,2020,Population,6,9-May,Male,,8308,,,,
4806016,Calgary,2021,Population,6,9-May,Male,,8370,,,,
4806016,Calgary,2022,Population,6,9-May,Male,,8664,,,,
4806016,Calgary,2023,Population,6,9-May,Male,,9103,,,,
4806016,Calgary,2001,Population,60,60-64,Female,,3244,,,,
4806016,Calgary,2002,Population,60,60-64,Female,,3290,,,,
4806016,Calgary,2003,Population,60,60-64,Female,,3652,,,,
4806016,Calgary,2004,Population,60,60-64,Female,,3723,,,,
4806016,Calgary,2005,Population,60,60-64,Female,,3889,,,,
4806016,Calgary,2006,Population,60,60-64,Female,,4288,,,,
4806016,Calgary,2007,Population,60,60-64,Female,,5116,,,,
4806016,Calgary,2008,Population,60,60-64,Female,,5248,,,,
4806016,Calgary,2009,Population,60,60-64,Female,,5201,,,,
4806016,Calgary,2010,Population,60,60-64,Female,,5375,,,,
4806016,Calgary,2011,Population,60,60-64,Female,,5554,,,,
4806016,Calgary,2012,Population,60,60-64,Female,,5723,,,,
4806016,Calgary,2013,Population,60,60-64,Female,,6248,,,,
4806016,Calgary,2014,Population,60,60-64,Female,,6597,,,,
4806016,Calgary,2015,Population,60,60-64,Female,,6829,,,,
4806016,Calgary,2016,Population,60,60-64,Female,,7493,,,,
4806016,Calgary,2017,Population,60,60-64,Female,,7635,,,,
4806016,Calgary,2018,Population,60,60-64,Female,,7825,,,,
4806016,Calgary,2019,Population,60,60-64,Female,,8007,,,,
4806016,Calgary,2020,Population,60,60-64,Female,,8263,,,,
4806016,Calgary,2021,Population,60,60-64,Female,,8453,,,,
4806016,Calgary,2022,Population,60,60-64,Female,,8376,,,,
4806016,Calgary,2023,Population,60,60-64,Female,,8632,,,,
4806016,Calgary,2001,Population,60,60-64,Male,,3118,,,,
4806016,Calgary,2002,Population,60,60-64,Male,,3324,,,,
4806016,Calgary,2003,Population,60,60-64,Male,,3536,,,,
4806016,Calgary,2004,Population,60,60-64,Male,,3683,,,,
4806016,Calgary,2005,Population,60,60-64,Male,,3883,,,,
4806016,Calgary,2006,Population,60,60-64,Male,,4164,,,,
4806016,Calgary,2007,Population,60,60-64,Male,,5144,,,,
4806016,Calgary,2008,Population,60,60-64,Male,,5359,,,,
4806016,Calgary,2009,Population,60,60-64,Male,,5142,,,,
4806016,Calgary,2010,Population,60,60-64,Male,,5585,,,,
4806016,Calgary,2011,Population,60,60-64,Male,,5804,,,,
4806016,Calgary,2012,Population,60,60-64,Male,,5961,,,,
4806016,Calgary,2013,Population,60,60-64,Male,,6513,,,,
4806016,Calgary,2014,Population,60,60-64,Male,,7013,,,,
4806016,Calgary,2015,Population,60,60-64,Male,,7411,,,,
4806016,Calgary,2016,Population,60,60-64,Male,,7627,,,,
4806016,Calgary,2017,Population,60,60-64,Male,,7852,,,,
4806016,Calgary,2018,Population,60,60-64,Male,,7915,,,,
4806016,Calgary,2019,Population,60,60-64,Male,,8297,,,,
4806016,Calgary,2020,Population,60,60-64,Male,,8262,,,,
4806016,Calgary,2021,Population,60,60-64,Male,,8286,,,,
4806016,Calgary,2022,Population,60,60-64,Male,,8056,,,,
4806016,Calgary,2023,Population,60,60-64,Male,,8482,,,,
4806016,Calgary,2001,Population,61,60-64,Female,,2942,,,,
4806016,Calgary,2002,Population,61,60-64,Female,,3229,,,,
4806016,Calgary,2003,Population,61,60-64,Female,,3233,,,,
4806016,Calgary,2004,Population,61,60-64,Female,,3589,,,,
4806016,Calgary,2005,Population,61,60-64,Female,,3666,,,,
4806016,Calgary,2006,Population,61,60-64,Female,,3883,,,,
4806016,Calgary,2007,Population,61,60-64,Female,,4170,,,,
4806016,Calgary,2008,Population,61,60-64,Female,,5002,,,,
4806016,Calgary,2009,Population,61,60-64,Female,,5162,,,,
4806016,Calgary,2010,Population,61,60-64,Female,,5086,,,,
4806016,Calgary,2011,Population,61,60-64,Female,,5312,,,,
4806016,Calgary,2012,Population,61,60-64,Female,,5632,,,,
4806016,Calgary,2013,Population,61,60-64,Female,,5850,,,,
4806016,Calgary,2014,Population,61,60-64,Female,,6341,,,,
4806016,Calgary,2015,Population,61,60-64,Female,,6649,,,,
4806016,Calgary,2016,Population,61,60-64,Female,,6900,,,,
4806016,Calgary,2017,Population,61,60-64,Female,,7462,,,,
4806016,Calgary,2018,Population,61,60-64,Female,,7556,,,,
4806016,Calgary,2019,Population,61,60-64,Female,,7786,,,,
4806016,Calgary,2020,Population,61,60-64,Female,,7931,,,,
4806016,Calgary,2021,Population,61,60-64,Female,,8188,,,,
4806016,Calgary,2022,Population,61,60-64,Female,,8476,,,,
4806016,Calgary,2023,Population,61,60-64,Female,,8550,,,,
4806016,Calgary,2001,Population,61,60-64,Male,,2882,,,,
4806016,Calgary,2002,Population,61,60-64,Male,,3087,,,,
4806016,Calgary,2003,Population,61,60-64,Male,,3267,,,,
4806016,Calgary,2004,Population,61,60-64,Male,,3451,,,,
4806016,Calgary,2005,Population,61,60-64,Male,,3629,,,,
4806016,Calgary,2006,Population,61,60-64,Male,,3857,,,,
4806016,Calgary,2007,Population,61,60-64,Male,,4129,,,,
4806016,Calgary,2008,Population,61,60-64,Male,,5092,,,,
4806016,Calgary,2009,Population,61,60-64,Male,,5363,,,,
4806016,Calgary,2010,Population,61,60-64,Male,,5113,,,,
4806016,Calgary,2011,Population,61,60-64,Male,,5558,,,,
4806016,Calgary,2012,Population,61,60-64,Male,,5792,,,,
4806016,Calgary,2013,Population,61,60-64,Male,,5967,,,,
4806016,Calgary,2014,Population,61,60-64,Male,,6478,,,,
4806016,Calgary,2015,Population,61,60-64,Male,,6942,,,,
4806016,Calgary,2016,Population,61,60-64,Male,,7265,,,,
4806016,Calgary,2017,Population,61,60-64,Male,,7488,,,,
4806016,Calgary,2018,Population,61,60-64,Male,,7753,,,,
4806016,Calgary,2019,Population,61,60-64,Male,,7814,,,,
4806016,Calgary,2020,Population,61,60-64,Male,,8225,,,,
4806016,Calgary,2021,Population,61,60-64,Male,,8208,,,,
4806016,Calgary,2022,Population,61,60-64,Male,,8221,,,,
4806016,Calgary,2023,Population,61,60-64,Male,,8073,,,,
4806016,Calgary,2001,Population,62,60-64,Female,,2887,,,,
4806016,Calgary,2002,Population,62,60-64,Female,,2931,,,,
4806016,Calgary,2003,Population,62,60-64,Female,,3225,,,,
4806016,Calgary,2004,Population,62,60-64,Female,,3232,,,,
4806016,Calgary,2005,Population,62,60-64,Female,,3574,,,,
4806016,Calgary,2006,Population,62,60-64,Female,,3667,,,,
4806016,Calgary,2007,Population,62,60-64,Female,,3824,,,,
4806016,Calgary,2008,Population,62,60-64,Female,,4123,,,,
4806016,Calgary,2009,Population,62,60-64,Female,,4993,,,,
4806016,Calgary,2010,Population,62,60-64,Female,,5156,,,,
4806016,Calgary,2011,Population,62,60-64,Female,,5094,,,,
4806016,Calgary,2012,Population,62,60-64,Female,,5241,,,,
4806016,Calgary,2013,Population,62,60-64,Female,,5590,,,,
4806016,Calgary,2014,Population,62,60-64,Female,,5776,,,,
4806016,Calgary,2015,Population,62,60-64,Female,,6190,,,,
4806016,Calgary,2016,Population,62,60-64,Female,,6481,,,,
4806016,Calgary,2017,Population,62,60-64,Female,,6887,,,,
4806016,Calgary,2018,Population,62,60-64,Female,,7398,,,,
4806016,Calgary,2019,Population,62,60-64,Female,,7564,,,,
4806016,Calgary,2020,Population,62,60-64,Female,,7722,,,,
4806016,Calgary,2021,Population,62,60-64,Female,,7845,,,,
4806016,Calgary,2022,Population,62,60-64,Female,,8204,,,,
4806016,Calgary,2023,Population,62,60-64,Female,,8623,,,,
4806016,Calgary,2001,Population,62,60-64,Male,,2731,,,,
4806016,Calgary,2002,Population,62,60-64,Male,,2888,,,,
4806016,Calgary,2003,Population,62,60-64,Male,,3071,,,,
4806016,Calgary,2004,Population,62,60-64,Male,,3246,,,,
4806016,Calgary,2005,Population,62,60-64,Male,,3425,,,,
4806016,Calgary,2006,Population,62,60-64,Male,,3623,,,,
4806016,Calgary,2007,Population,62,60-64,Male,,3717,,,,
4806016,Calgary,2008,Population,62,60-64,Male,,3969,,,,
4806016,Calgary,2009,Population,62,60-64,Male,,4934,,,,
4806016,Calgary,2010,Population,62,60-64,Male,,5218,,,,
4806016,Calgary,2011,Population,62,60-64,Male,,5034,,,,
4806016,Calgary,2012,Population,62,60-64,Male,,5442,,,,
4806016,Calgary,2013,Population,62,60-64,Male,,5667,,,,
4806016,Calgary,2014,Population,62,60-64,Male,,5807,,,,
4806016,Calgary,2015,Population,62,60-64,Male,,6259,,,,
4806016,Calgary,2016,Population,62,60-64,Male,,6700,,,,
4806016,Calgary,2017,Population,62,60-64,Male,,7168,,,,
4806016,Calgary,2018,Population,62,60-64,Male,,7365,,,,
4806016,Calgary,2019,Population,62,60-64,Male,,7659,,,,
4806016,Calgary,2020,Population,62,60-64,Male,,7714,,,,
